Date,Price,Open,High,Low,Vol.,Change %
8/24/2020,"9,467.00","9,254.30","9,493.60","9,254.30",15.69M,2.89%
8/25/2020,"9,600.00","9,520.20","9,733.00","9,493.60",23.22M,1.40%
8/26/2020,"9,520.20","9,573.40","9,653.20","9,520.20",9.84M,-0.83%
8/27/2020,"9,520.20","9,520.20","9,573.40","9,440.40",6.76M,0.00%
8/28/2020,"9,520.20","9,573.40","9,653.20","9,520.20",11.36M,0.00%
8/31/2020,"9,546.80","9,573.40","9,679.80","9,520.20",7.36M,0.28%
9/1/2020,"9,626.60","9,600.00","9,626.60","9,520.20",9.52M,0.84%
9/3/2020,"9,679.80","9,679.80","9,759.60","9,626.60",9.31M,0.55%
9/4/2020,"9,600.00","9,493.60","9,626.60","9,493.60",9.52M,-0.82%
9/7/2020,"9,413.90","9,653.20","9,653.20","9,413.90",14.39M,-1.94%
9/8/2020,"9,467.00","9,467.00","9,493.60","9,334.10",6.54M,0.56%
9/9/2020,"9,440.40","9,360.70","9,467.00","9,360.70",6.99M,-0.28%
9/10/2020,"9,467.00","9,520.20","9,573.40","9,467.00",5.88M,0.28%
9/11/2020,"9,493.60","9,467.00","9,520.20","9,387.30",4.19M,0.28%
9/14/2020,"9,653.20","9,573.40","9,706.40","9,546.80",8.61M,1.68%
9/15/2020,"9,626.60","9,653.20","9,706.40","9,600.00",6.95M,-0.28%
9/16/2020,"9,626.60","9,600.00","9,653.20","9,573.40",4.91M,0.00%
9/17/2020,"9,626.60","9,600.00","9,812.70","9,600.00",13.93M,0.00%
9/18/2020,"9,972.30","9,679.80","9,998.90","9,653.20",22.16M,3.59%
9/21/2020,"10,131.90","10,105.30","10,238.20","10,025.50",20.34M,1.60%
9/22/2020,"10,211.60","10,131.90","10,238.20","10,105.30",18.75M,0.79%
9/23/2020,"10,211.60","10,264.80","10,318.00","10,158.40",12.72M,0.00%
9/24/2020,"10,424.40","10,291.40","10,451.00","10,211.60",23.23M,2.08%
9/25/2020,"10,424.40","10,477.60","10,504.20","10,291.40",12.23M,0.00%
9/28/2020,"10,637.10","10,504.20","10,690.30","10,451.00",16.29M,2.04%
9/29/2020,"10,451.00","10,637.10","10,663.70","10,451.00",15.00M,-1.75%
9/30/2020,"10,504.20","10,451.00","10,530.70","10,397.80",8.97M,0.51%
10/1/2020,"10,557.30","10,583.90","10,637.10","10,477.60",14.98M,0.51%
10/2/2020,"10,557.30","10,583.90","10,637.10","10,451.00",20.47M,0.00%
10/5/2020,"10,825.90","10,703.60","10,887.10","10,703.60",17.58M,2.54%
10/6/2020,"10,917.70","10,978.80","10,978.80","10,825.90",11.63M,0.85%
10/7/2020,"10,764.80","10,856.50","10,887.10","10,764.80",11.85M,-1.40%
10/8/2020,"10,795.30","10,948.30","10,948.30","10,764.80",11.24M,0.28%
10/9/2020,"10,734.20","10,795.30","10,825.90","10,734.20",6.33M,-0.57%
10/12/2020,"10,734.20","10,795.30","10,856.50","10,673.00",7.89M,0.00%
10/13/2020,"10,703.60","10,764.80","10,764.80","10,611.90",6.63M,-0.29%
10/14/2020,"10,795.30","10,642.40","10,856.50","10,642.40",8.05M,0.86%
10/15/2020,"10,764.80","10,825.90","10,825.90","10,734.20",6.97M,-0.28%
10/16/2020,"10,917.70","10,856.50","10,948.30","10,825.90",14.96M,1.42%
10/19/2020,"11,162.30","11,009.40","11,223.50","11,009.40",17.31M,2.24%
10/20/2020,"11,437.60","11,192.90","11,468.10","11,162.30",17.22M,2.47%
10/21/2020,"11,345.80","11,559.90","11,651.60","11,345.80",15.53M,-0.80%
10/22/2020,"11,498.70","11,407.00","11,498.70","11,254.10",11.86M,1.35%
10/23/2020,"11,529.30","11,621.10","11,621.10","11,407.00",10.80M,0.27%
10/26/2020,"11,254.10","11,498.70","11,529.30","11,254.10",14.51M,-2.39%
10/27/2020,"10,948.30","11,254.10","11,254.10","10,948.30",15.59M,-2.72%
10/28/2020,"10,734.20","10,856.50","10,978.80","10,703.60",11.18M,-1.96%
10/29/2020,"10,887.10","10,703.60","10,948.30","10,703.60",10.20M,1.42%
10/30/2020,"10,887.10","10,948.30","10,978.80","10,764.80",9.38M,0.00%
11/2/2020,"11,009.40","10,978.80","11,009.40","10,887.10",6.04M,1.12%
11/3/2020,"11,162.30","11,070.60","11,223.50","11,009.40",5.87M,1.39%
11/4/2020,"11,284.70","11,376.40","11,376.40","11,131.70",7.66M,1.10%
11/5/2020,"11,192.90","11,315.20","11,345.80","11,131.70",11.10M,-0.81%
11/6/2020,"11,009.40","11,192.90","11,254.10","10,978.80",6.53M,-1.64%
11/9/2020,"11,162.30","11,070.60","11,192.90","11,040.00",6.07M,1.39%
11/10/2020,"11,070.60","11,254.10","11,315.20","11,070.60",11.08M,-0.82%
11/11/2020,"11,162.30","11,131.70","11,223.50","11,040.00",15.29M,0.83%
11/12/2020,"11,437.60","11,192.90","11,437.60","11,162.30",17.24M,2.47%
11/13/2020,"11,804.50","11,498.70","11,804.50","11,498.70",26.34M,3.21%
11/16/2020,"11,651.60","11,926.90","11,988.00","11,621.10",32.81M,-1.30%
11/17/2020,"11,957.50","11,712.80","11,957.50","11,682.20",16.26M,2.63%
11/18/2020,"12,018.60","12,018.60","12,232.70","11,896.30",18.49M,0.51%
11/19/2020,"11,926.90","12,079.80","12,110.40","11,865.70",21.92M,-0.76%
11/20/2020,"11,804.50","11,896.30","11,926.90","11,774.00",11.64M,-1.03%
11/23/2020,"11,743.40","11,804.50","11,865.70","11,651.60",14.74M,-0.52%
11/24/2020,"11,835.10","11,865.70","11,926.90","11,743.40",14.00M,0.78%
11/25/2020,"11,896.30","11,988.00","11,988.00","11,804.50",10.66M,0.52%
11/26/2020,"11,926.90","11,774.00","11,926.90","11,743.40",20.31M,0.26%
11/27/2020,"12,232.70","11,926.90","12,232.70","11,865.70",26.12M,2.56%
11/30/2020,"12,446.80","12,477.30","12,599.70","12,355.00",30.26M,1.75%
12/1/2020,"12,752.60","12,263.30","12,752.60","12,263.30",33.39M,2.46%
12/2/2020,"13,058.40","12,783.20","13,089.00","12,752.60",29.55M,2.40%
12/3/2020,"12,844.30","13,180.70","13,180.70","12,752.60",36.70M,-1.64%
12/4/2020,"12,813.70","12,844.30","12,936.10","12,752.60",30.11M,-0.24%
12/7/2020,"12,783.20","12,813.70","12,874.90","12,722.00",13.49M,-0.24%
12/8/2020,"13,058.40","12,783.20","13,180.70","12,722.00",26.82M,2.15%
12/9/2020,"13,089.00","13,150.10","13,303.10","13,058.40",21.08M,0.23%
12/10/2020,"12,874.90","13,119.60","13,180.70","12,844.30",22.24M,-1.64%
12/11/2020,"13,150.10","12,936.10","13,150.10","12,752.60",14.12M,2.14%
12/14/2020,"13,364.20","13,211.30","13,394.80","13,211.30",22.93M,1.63%
12/15/2020,"13,150.10","13,364.20","13,364.20","13,089.00",21.39M,-1.60%
12/16/2020,"13,608.90","13,241.90","13,700.60","13,150.10",31.89M,3.49%
12/17/2020,"13,517.10","13,517.10","13,639.50","13,333.60",27.34M,-0.67%
12/18/2020,"14,128.80","13,761.80","14,128.80","13,547.70",28.62M,4.53%
12/21/2020,"14,220.50","14,251.10","14,495.70","14,098.20",44.02M,0.65%
12/22/2020,"14,189.90","14,312.20","14,495.70","14,067.60",37.29M,-0.22%
12/23/2020,"14,006.40","14,251.10","14,281.70","14,006.40",22.62M,-1.29%
12/24/2020,"13,945.30","14,098.20","14,159.30","13,517.10",26.18M,-0.44%
12/25/2020,"14,128.80","13,945.30","14,159.30","13,822.90",20.94M,1.32%
12/28/2020,"14,098.20","14,373.40","14,373.40","13,975.80",27.12M,-0.22%
12/29/2020,"14,037.00","14,098.20","14,098.20","13,975.80",17.84M,-0.43%
12/30/2020,"14,006.40","14,006.40","14,159.30","14,006.40",20.93M,-0.22%
12/31/2020,"14,067.60","14,098.20","14,128.80","14,037.00",22.95M,0.44%
1/4/2021,"14,648.60","14,312.20","14,893.30","14,128.80",69.27M,4.13%
1/5/2021,"15,382.60","14,771.00","15,382.60","14,648.60",55.66M,5.01%
1/6/2021,"15,617.30","15,740.70","16,049.40","15,432.10",35.74M,1.53%
1/7/2021,"15,987.70","15,740.70","16,018.50","15,586.40",30.65M,2.37%
1/8/2021,"16,419.80","16,172.80","16,882.70","16,049.40",41.90M,2.70%
1/11/2021,"16,265.40","16,666.70","16,790.10","16,172.80",37.88M,-0.94%
1/12/2021,"16,142.00","16,265.40","16,358.00","15,864.20",26.81M,-0.76%
1/13/2021,"16,049.40","16,142.00","16,419.80","15,987.70",30.21M,-0.57%
1/14/2021,"16,296.30","16,234.60","16,296.30","15,956.80",32.62M,1.54%
1/15/2021,"16,512.30","16,604.90","16,790.10","16,388.90",32.27M,1.33%
1/18/2021,"16,172.80","16,512.30","16,574.10","16,172.80",22.42M,-2.06%
1/19/2021,"15,061.70","16,172.80","16,172.80","15,061.70",35.94M,-6.87%
1/20/2021,"15,061.70","15,061.70","15,277.80","14,135.80",37.58M,0.00%
1/21/2021,"15,925.90","15,432.10","15,925.90","15,061.70",23.84M,5.74%
1/22/2021,"15,802.50","15,864.20","16,018.50","15,617.30",20.09M,-0.77%
1/25/2021,"15,555.60","15,679.00","15,925.90","15,524.70",17.70M,-1.56%
1/26/2021,"15,802.50","15,524.70","15,802.50","14,660.50",32.07M,1.59%
1/27/2021,"14,814.80","15,308.60","15,586.40","14,722.20",36.93M,-6.25%
1/28/2021,"13,796.30","13,888.90","14,197.50","13,796.30",32.99M,-6.87%
1/29/2021,"14,475.30","13,148.10","14,506.20","13,148.10",31.76M,4.92%
2/1/2021,"13,580.20","14,197.50","14,506.20","13,549.40",26.18M,-6.18%
2/2/2021,"14,413.60","13,950.60","14,444.40","13,549.40",23.32M,6.14%
2/3/2021,"14,969.10","14,629.60","15,030.90","14,444.40",32.14M,3.85%
2/4/2021,"14,845.70","15,000.00","15,030.90","14,691.40",17.97M,-0.82%
2/5/2021,"15,277.80","14,938.30","15,308.60","14,845.70",19.25M,2.91%
2/8/2021,"14,753.10","15,308.60","15,555.60","14,722.20",36.07M,-3.43%
2/9/2021,"15,277.80","14,814.80","15,277.80","14,691.40",25.81M,3.56%
2/17/2021,"15,925.90","15,524.70","15,925.90","15,432.10",29.92M,4.24%
2/18/2021,"16,172.80","16,049.40","16,234.60","15,802.50",37.82M,1.55%
2/19/2021,"16,574.10","15,987.70","16,913.60","15,925.90",48.61M,2.48%
2/22/2021,"16,481.50","16,574.10","16,759.30","16,234.60",32.06M,-0.56%
2/23/2021,"16,913.60","16,512.30","16,975.30","16,419.80",51.17M,2.62%
2/24/2021,"16,666.70","17,067.90","17,160.50","16,604.90",32.22M,-1.46%
2/25/2021,"16,851.90","16,851.90","16,944.40","16,574.10",28.98M,1.11%
2/26/2021,"17,067.90","16,543.20","17,160.50","16,481.50",36.21M,1.28%
3/1/2021,"17,500.00","17,314.80","17,561.70","17,222.20",35.75M,2.53%
3/2/2021,"17,345.70","17,685.20","17,716.00","17,283.90",22.69M,-0.88%
3/3/2021,"17,283.90","17,283.90","17,530.90","17,222.20",26.68M,-0.36%
3/4/2021,"16,759.30","17,283.90","17,407.40","16,604.90",37.51M,-3.04%
3/5/2021,"16,882.70","16,728.40","16,975.30","16,543.20",30.84M,0.74%
3/8/2021,"17,037.00","17,098.80","17,191.40","16,821.00",23.99M,0.91%
3/9/2021,"16,851.90","16,790.10","17,006.20","16,666.70",19.73M,-1.09%
3/10/2021,"17,253.10","16,913.60","17,345.70","16,728.40",34.98M,2.38%
3/11/2021,"17,438.30","17,438.30","17,592.60","17,345.70",26.66M,1.07%
3/12/2021,"17,438.30","17,530.90","17,561.70","17,376.50",26.47M,0.00%
3/15/2021,"17,839.50","17,530.90","17,839.50","17,407.40",37.70M,2.30%
3/16/2021,"17,685.20","17,963.00","17,993.80","17,500.00",20.65M,-0.86%
3/17/2021,"17,901.20","17,685.20","17,901.20","17,685.20",22.98M,1.22%
3/18/2021,"18,024.70","18,086.40","18,117.30","17,901.20",21.14M,0.69%
3/19/2021,"18,024.70","17,901.20","18,117.30","17,901.20",16.07M,0.00%
3/22/2021,"17,685.20","18,024.70","18,055.60","17,592.60",25.32M,-1.88%
3/23/2021,"17,500.00","17,685.20","17,716.00","17,438.30",24.47M,-1.05%
3/24/2021,"17,037.00","17,283.90","17,376.50","16,913.60",26.04M,-2.65%
3/25/2021,"17,006.20","17,098.80","17,283.90","16,975.30",21.38M,-0.18%
3/26/2021,"16,975.30","16,851.90","17,129.60","16,512.30",23.18M,-0.18%
3/29/2021,"17,438.30","17,067.90","17,469.10","16,975.30",27.35M,2.73%
3/30/2021,"17,469.10","17,438.30","17,716.00","17,253.10",21.36M,0.18%
3/31/2021,"17,376.50","17,500.00","17,623.50","17,345.70",17.03M,-0.53%
4/1/2021,"18,024.70","17,438.30","18,024.70","17,407.40",31.73M,3.73%
4/2/2021,"18,271.60","18,271.60","18,333.30","18,055.60",28.98M,1.37%
4/5/2021,"18,765.40","18,672.80","18,765.40","18,395.10",42.29M,2.70%
4/6/2021,"19,382.70","18,950.60","19,413.60","18,827.20",53.84M,3.29%
4/7/2021,"19,629.60","19,444.40","19,783.90","19,413.60",38.27M,1.27%
4/8/2021,"19,259.30","19,629.60","19,629.60","19,135.80",36.24M,-1.89%
4/9/2021,"19,351.90","19,197.50","19,413.60","19,043.20",27.39M,0.48%
4/12/2021,"19,537.00","19,506.20","19,598.80","19,351.90",26.93M,0.96%
4/13/2021,"19,197.50","19,629.60","19,629.60","19,074.10",36.54M,-1.74%
4/14/2021,"19,290.10","19,012.30","19,351.90","18,888.90",24.46M,0.48%
4/15/2021,"18,888.90","19,290.10","19,290.10","18,858.00",30.62M,-2.08%
4/16/2021,"18,642.00","18,765.40","18,919.80","18,395.10",28.69M,-1.31%
4/19/2021,"18,827.20","18,796.30","19,012.30","18,487.70",22.67M,0.99%
4/20/2021,"18,827.20","18,950.60","19,135.80","18,580.20",20.97M,0.00%
4/22/2021,"18,024.70","18,765.40","18,827.20","18,024.70",21.44M,-4.26%
4/23/2021,"18,703.70","18,024.70","18,703.70","17,963.00",27.07M,3.77%
4/26/2021,"18,271.60","18,703.70","18,703.70","18,209.90",23.09M,-2.31%
4/27/2021,"18,271.60","18,271.60","18,487.70","18,024.70",16.29M,0.00%
4/28/2021,"18,672.80","18,271.60","19,012.30","18,271.60",28.17M,2.20%
4/29/2021,"18,734.60","18,827.20","19,104.90","18,734.60",30.68M,0.33%
5/4/2021,"19,290.10","18,271.60","19,351.90","18,271.60",39.52M,2.97%
5/5/2021,"19,567.90","19,475.30","20,000.00","19,444.40",41.92M,1.44%
5/6/2021,"19,506.20","19,567.90","19,814.80","19,351.90",30.64M,-0.32%
5/7/2021,"19,506.20","19,321.00","19,567.90","19,259.30",40.12M,0.00%
5/10/2021,"20,493.80","19,506.20","20,648.10","19,475.30",58.95M,5.06%
5/11/2021,"20,185.20","20,493.80","20,617.30","20,185.20",33.02M,-1.51%
5/12/2021,"20,493.80","20,092.60","20,493.80","20,030.90",34.19M,1.53%
5/13/2021,"20,339.50","20,246.90","20,864.20","20,246.90",43.57M,-0.75%
5/14/2021,"20,370.40","20,617.30","20,617.30","20,277.80",35.08M,0.15%
5/17/2021,"20,308.60","20,679.00","20,679.00","20,246.90",31.07M,-0.30%
5/18/2021,"20,555.60","20,277.80","20,679.00","20,123.50",37.32M,1.22%
5/19/2021,"21,296.30","20,802.50","21,296.30","20,617.30",47.58M,3.60%
5/20/2021,"21,296.30","21,419.80","21,450.60","21,142.00",28.05M,0.00%
5/21/2021,"21,388.90","21,234.60","21,759.30","21,142.00",32.21M,0.43%
5/24/2021,"21,450.60","21,481.50","21,604.90","21,234.60",33.19M,0.29%
5/25/2021,"22,098.80","21,481.50","22,098.80","21,450.60",36.92M,3.02%
5/26/2021,"23,148.10","22,685.20","23,148.10","22,592.60",54.55M,4.75%
5/27/2021,"22,530.90","23,148.10","23,302.50","22,253.10",45.67M,-2.67%
5/28/2021,"23,271.60","22,592.60","23,271.60","22,345.70",42.73M,3.29%
5/31/2021,"23,456.80","23,456.80","23,642.00","22,839.50",49.24M,0.80%
6/1/2021,"23,580.20","23,827.20","23,981.50","23,518.50",26.46M,0.53%
6/2/2021,"23,765.40","23,395.10","23,888.90","23,209.90",38.37M,0.79%
6/3/2021,"25,401.20","24,691.40","25,401.20","24,598.80",47.12M,6.88%
6/4/2021,"25,648.10","25,432.10","26,358.00","25,370.40",53.29M,0.97%
6/7/2021,"24,537.00","25,617.30","25,617.30","24,074.10",49.97M,-4.33%
6/8/2021,"23,024.70","24,382.70","24,660.50","22,901.20",48.29M,-6.16%
6/9/2021,"23,796.30","22,901.20","23,950.60","22,685.20",49.62M,3.35%
6/10/2021,"23,395.10","23,765.40","24,043.20","23,271.60",25.20M,-1.69%
6/11/2021,"24,321.00","23,580.20","24,660.50","23,302.50",40.50M,3.96%
6/14/2021,"24,259.30","24,321.00","24,629.60","24,012.30",39.83M,-0.25%
6/15/2021,"24,259.30","24,259.30","24,660.50","23,858.00",40.32M,0.00%
6/16/2021,"23,888.90","24,228.40","24,413.60","23,858.00",33.54M,-1.53%
6/17/2021,"24,629.60","23,456.80","24,691.40","23,395.10",41.74M,3.10%
6/18/2021,"25,030.90","25,308.60","25,308.60","24,969.10",42.16M,1.63%
6/21/2021,"25,092.60","24,938.30","25,277.80","24,753.10",30.49M,0.25%
6/22/2021,"25,925.90","25,308.60","26,203.70","25,246.90",57.44M,3.32%
6/23/2021,"25,864.20","26,080.20","26,203.70","25,617.30",38.36M,-0.24%
6/24/2021,"25,925.90","26,203.70","26,388.90","25,740.70",36.41M,0.24%
6/25/2021,"25,987.70","25,925.90","26,049.40","25,493.80",30.38M,0.24%
6/28/2021,"26,604.90","26,296.30","26,728.40","26,234.60",30.15M,2.37%
6/29/2021,"26,821.00","26,666.70","27,037.00","26,234.60",29.65M,0.81%
6/30/2021,"26,759.30","26,851.90","27,438.30","26,759.30",42.11M,-0.23%
7/1/2021,"26,821.00","26,790.10","26,975.30","26,388.90",39.69M,0.23%
7/2/2021,"26,821.00","27,037.00","27,037.00","26,759.30",28.77M,0.00%
7/5/2021,"26,604.90","26,851.90","26,882.70","26,080.20",42.67M,-0.81%
7/6/2021,"24,753.10","26,728.40","26,821.00","24,753.10",36.37M,-6.96%
7/7/2021,"25,987.70","25,308.60","25,987.70","24,382.70",51.25M,4.99%
7/8/2021,"25,987.70","25,987.70","26,358.00","25,679.00",33.26M,0.00%
7/9/2021,"25,833.30","25,709.90","26,296.30","25,432.10",61.67M,-0.59%
7/12/2021,"24,833.30","26,333.30","26,500.00","24,083.30",41.44M,-3.87%
7/13/2021,"24,833.30","25,083.30","25,500.00","24,416.70",15.07M,0.00%
7/14/2021,"24,041.70","24,833.30","24,875.00","23,583.30",23.96M,-3.19%
7/15/2021,"24,416.70","23,833.30","24,541.70","23,750.00",19.36M,1.56%
7/16/2021,"24,250.00","24,583.30","24,666.70","24,125.00",13.57M,-0.68%
7/19/2021,"22,625.00","23,333.30","23,916.70","22,583.30",26.58M,-6.70%
7/20/2021,"23,250.00","23,083.30","23,250.00","22,083.30",18.64M,2.76%
7/21/2021,"23,333.30","23,416.70","23,833.30","23,250.00",14.70M,0.36%
7/22/2021,"23,625.00","23,333.30","23,750.00","22,916.70",12.24M,1.25%
7/23/2021,"23,125.00","23,416.70","23,666.70","23,125.00",14.22M,-2.12%
7/26/2021,"22,666.70","22,750.00","23,041.70","22,333.30",19.20M,-1.98%
7/27/2021,"22,833.30","22,833.30","23,125.00","22,750.00",13.92M,0.74%
7/28/2021,"23,000.00","22,875.00","23,208.30","22,791.70",7.39M,0.73%
7/29/2021,"23,666.70","23,250.00","23,666.70","23,166.70",18.15M,2.90%
7/30/2021,"24,083.30","23,750.00","24,333.30","23,666.70",22.76M,1.76%
8/2/2021,"24,000.00","24,083.30","24,250.00","23,833.30",15.16M,-0.35%
8/3/2021,"24,416.70","24,083.30","24,500.00","24,000.00",23.18M,1.74%
8/4/2021,"24,750.00","24,583.30","24,875.00","24,541.70",20.89M,1.37%
8/5/2021,"25,000.00","24,666.70","25,000.00","24,500.00",20.00M,1.01%
8/6/2021,"24,708.30","25,000.00","25,083.30","24,666.70",16.42M,-1.17%
8/9/2021,"24,916.70","24,416.70","24,916.70","24,250.00",15.42M,0.84%
8/10/2021,"24,708.30","25,041.70","25,166.70","24,583.30",16.56M,-0.84%
8/11/2021,"24,750.00","24,750.00","25,166.70","24,583.30",23.44M,0.17%
8/12/2021,"24,583.30","24,833.30","25,000.00","24,583.30",11.69M,-0.67%
8/13/2021,"24,666.70","24,583.30","24,750.00","24,250.00",13.51M,0.34%
8/16/2021,"25,833.30","24,666.70","26,000.00","24,583.30",38.35M,4.73%
8/17/2021,"26,000.00","26,208.30","26,500.00","25,833.30",22.17M,0.65%
8/18/2021,"25,916.70","25,833.30","26,125.00","25,833.30",14.95M,-0.32%
8/19/2021,"25,916.70","25,666.70","25,916.70","25,250.00",25.30M,0.00%
8/20/2021,"24,916.70","25,833.30","25,833.30","24,541.70",38.27M,-3.86%
8/23/2021,"23,833.30","24,583.30","24,791.70","23,791.70",26.40M,-4.35%
8/24/2021,"23,791.70","23,833.30","23,958.30","23,416.70",16.78M,-0.17%
8/25/2021,"23,833.30","23,500.00","23,833.30","23,208.30",22.01M,0.17%
8/26/2021,"23,416.70","23,833.30","23,875.00","23,333.30",15.32M,-1.75%
8/27/2021,"23,333.30","23,125.00","23,375.00","22,708.30",22.32M,-0.36%
8/30/2021,"23,666.70","23,416.70","24,083.30","23,333.30",19.01M,1.43%
8/31/2021,"23,250.00","23,833.30","23,916.70","23,250.00",12.44M,-1.76%
9/1/2021,"23,250.00","23,250.00","23,500.00","23,083.30",15.30M,0.00%
9/6/2021,"23,583.30","23,291.70","23,625.00","23,083.30",20.80M,1.43%
9/7/2021,"23,833.30","23,750.00","24,041.70","23,625.00",24.47M,1.06%
9/8/2021,"23,583.30","24,000.00","24,000.00","23,500.00",11.23M,-1.05%
9/9/2021,"23,666.70","23,500.00","23,750.00","23,333.30",12.60M,0.35%
9/10/2021,"23,500.00","23,666.70","23,666.70","23,500.00",10.17M,-0.70%
9/13/2021,"23,250.00","23,291.70","23,583.30","23,125.00",16.56M,-1.06%
9/14/2021,"23,000.00","23,083.30","23,333.30","23,000.00",11.48M,-1.08%
9/15/2021,"22,875.00","22,916.70","23,000.00","22,666.70",14.34M,-0.54%
9/16/2021,"23,166.70","22,916.70","23,166.70","22,916.70",11.73M,1.28%
9/17/2021,"23,208.30","23,333.30","23,333.30","23,041.70",11.66M,0.18%
9/20/2021,"23,541.70","23,458.30","23,750.00","23,416.70",20.00M,1.44%
9/21/2021,"23,333.30","23,250.00","23,416.70","23,041.70",11.34M,-0.89%
9/22/2021,"23,333.30","23,333.30","23,458.30","23,083.30",11.16M,0.00%
9/23/2021,"23,250.00","23,333.30","23,500.00","23,166.70",14.15M,-0.36%
9/24/2021,"23,916.70","23,333.30","24,041.70","23,250.00",34.95M,2.87%
9/27/2021,"23,333.30","24,083.30","24,166.70","23,333.30",11.18M,-2.44%
9/28/2021,"23,333.30","23,333.30","23,416.70","23,166.70",8.87M,0.00%
9/29/2021,"23,166.70","23,333.30","23,500.00","23,125.00",13.33M,-0.71%
9/30/2021,"23,208.30","23,166.70","23,458.30","23,125.00",7.97M,0.18%
10/1/2021,"22,875.00","23,250.00","23,291.70","22,708.30",16.24M,-1.44%
10/4/2021,"22,583.30","22,875.00","22,916.70","22,416.70",14.65M,-1.28%
10/5/2021,"22,833.30","22,541.70","22,833.30","22,541.70",11.36M,1.11%
10/6/2021,"22,916.70","22,916.70","22,958.30","22,625.00",12.04M,0.37%
10/7/2021,"23,041.70","23,250.00","23,250.00","22,958.30",7.73M,0.55%
10/8/2021,"23,083.30","23,041.70","23,166.70","22,958.30",9.67M,0.18%
10/11/2021,"24,000.00","23,166.70","24,000.00","23,125.00",30.26M,3.97%
10/12/2021,"23,958.30","24,291.70","24,291.70","23,791.70",17.85M,-0.17%
10/13/2021,"23,833.30","24,250.00","24,250.00","23,833.30",11.73M,-0.52%
10/14/2021,"23,750.00","23,958.30","24,000.00","23,750.00",12.83M,-0.35%
10/15/2021,"23,666.70","23,958.30","23,958.30","23,625.00",9.83M,-0.35%
10/18/2021,"23,666.70","23,958.30","23,958.30","23,625.00",10.00M,0.00%
10/19/2021,"23,500.00","23,750.00","23,750.00","23,416.70",9.23M,-0.70%
10/20/2021,"23,500.00","23,750.00","23,750.00","23,166.70",10.73M,0.00%
10/21/2021,"23,250.00","23,750.00","23,750.00","23,250.00",12.23M,-1.06%
10/22/2021,"23,250.00","23,458.30","23,458.30","23,208.30",9.09M,0.00%
10/25/2021,"23,000.00","23,291.70","23,333.30","23,000.00",10.75M,-1.08%
10/26/2021,"23,291.70","23,083.30","23,291.70","23,000.00",8.20M,1.27%
10/27/2021,"23,666.70","23,333.30","23,666.70","23,291.70",12.32M,1.61%
10/28/2021,"23,750.00","23,875.00","23,875.00","23,625.00",10.54M,0.35%
10/29/2021,"23,750.00","23,750.00","23,833.30","23,500.00",12.83M,0.00%
11/1/2021,"23,666.70","23,833.30","23,916.70","23,583.30",12.78M,-0.35%
11/2/2021,"23,666.70","23,583.30","23,750.00","23,541.70",10.32M,0.00%
11/3/2021,"24,291.70","23,666.70","24,583.30","23,666.70",32.94M,2.64%
11/4/2021,"24,083.30","24,375.00","24,458.30","24,041.70",12.95M,-0.86%
11/5/2021,"23,875.00","24,125.00","24,125.00","23,833.30",9.69M,-0.86%
11/8/2021,"23,750.00","23,875.00","24,000.00","23,666.70",16.33M,-0.52%
11/9/2021,"23,833.30","23,833.30","24,125.00","23,750.00",14.84M,0.35%
11/10/2021,"23,833.30","24,000.00","24,000.00","23,791.70",12.72M,0.00%
11/11/2021,"23,416.70","23,833.30","23,833.30","23,333.30",15.43M,-1.75%
11/12/2021,"23,791.70","23,333.30","23,791.70","23,333.30",11.37M,1.60%
11/15/2021,"23,833.30","23,916.70","24,166.70","23,708.30",15.13M,0.17%
11/16/2021,"23,875.00","24,000.00","24,125.00","23,750.00",16.66M,0.17%
11/17/2021,"23,916.70","23,875.00","23,916.70","23,666.70",8.32M,0.17%
11/18/2021,"23,583.30","23,916.70","23,916.70","23,583.30",11.20M,-1.39%
11/19/2021,"23,583.30","23,500.00","24,125.00","23,333.30",21.93M,0.00%
11/22/2021,"24,333.30","23,708.30","24,583.30","23,666.70",28.14M,3.18%
11/23/2021,"24,083.30","24,458.30","24,500.00","24,041.70",11.82M,-1.03%
11/24/2021,"25,750.00","24,083.30","25,750.00","23,958.30",51.61M,6.92%
11/25/2021,"25,750.00","26,083.30","26,208.30","25,625.00",24.83M,0.00%
11/26/2021,"25,250.00","25,916.70","25,958.30","25,125.00",20.12M,-1.94%
11/29/2021,"24,833.30","24,750.00","24,958.30","24,500.00",20.51M,-1.65%
11/30/2021,"24,166.70","25,125.00","25,166.70","24,083.30",24.75M,-2.68%
12/1/2021,"24,583.30","24,166.70","24,583.30","24,000.00",12.66M,1.72%
12/2/2021,"24,250.00","24,708.30","24,750.00","24,250.00",8.77M,-1.36%
12/3/2021,"23,583.30","24,416.70","24,500.00","23,583.30",14.93M,-2.75%
12/6/2021,"22,916.70","23,583.30","23,791.70","22,500.00",19.60M,-2.83%
12/7/2021,"23,458.30","23,083.30","23,500.00","23,041.70",9.32M,2.36%
12/8/2021,"23,666.70","23,500.00","23,916.70","23,375.00",8.83M,0.89%
12/9/2021,"23,791.70","23,416.70","23,833.30","23,416.70",5.51M,0.53%
12/10/2021,"23,625.00","23,875.00","23,916.70","23,541.70",7.59M,-0.70%
12/13/2021,"23,666.70","23,625.00","23,750.00","23,583.30",10.63M,0.18%
